deployment_project_reference,datacenter_reference,deployment_id,deployment_guid,receiver_manufacturer,receiver_model,receiver_serial_number,latitude,longitude,time,recovery_datetime_utc,array_name,receiver_reference_type,receiver_reference_id,bottom_depth,depth
V2LBBFSF,OTN-Global,v2lbbfsf-bimini barge-VR2W-104667-2014-07-27T10,OTN-GlobalV2LBBFSFv2lbbfsf-bimini barge-VR2W-104667-2014-07-27T10,VEMCO,VR2W,104667,25.69792,-79.31699,2014-07-27T18:36:00Z,2015-03-25T20:46:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bimini barge,27.0,27.0
V2LBBFSF,OTN-Global,v2lbbfsf-bimini barge-VR2W-113071-2015-07-20T14,OTN-GlobalV2LBBFSFv2lbbfsf-bimini barge-VR2W-113071-2015-07-20T14,VEMCO,VR2W,113071,25.69792,-79.31699,2015-07-20T22:54:00Z,2016-01-20T18:31:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bimini barge,27.0,27.0
V2LBBFSF,OTN-Global,v2lbbfsf-bimini barge-VR2W-115407-2016-11-09T08,OTN-GlobalV2LBBFSFv2lbbfsf-bimini barge-VR2W-115407-2016-11-09T08,VEMCO,VR2W,115407,25.69792,-79.31699,2016-11-09T17:52:00Z,2017-05-05T01:40:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bimini barge,27.0,27.0
V2LBBFSF,OTN-Global,v2lbbfsf-bimini barge-VR2W-124083-2015-03-25T12,OTN-GlobalV2LBBFSFv2lbbfsf-bimini barge-VR2W-124083-2015-03-25T12,VEMCO,VR2W,124083,25.69792,-79.31699,2015-03-25T20:46:00Z,2015-07-20T22:54:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bimini barge,27.0,27.0
V2LBBFSF,OTN-Global,v2lbbfsf-bimini barge-VR2W-124083-2016-06-22T14,OTN-GlobalV2LBBFSFv2lbbfsf-bimini barge-VR2W-124083-2016-06-22T14,VEMCO,VR2W,124083,25.69792,-79.31699,2016-06-22T22:55:00Z,2016-11-09T17:52:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bimini barge,27.0,27.0
V2LBBFSF,OTN-Global,v2lbbfsf-bimini barge-VR2W-126404-2016-01-20T09,OTN-GlobalV2LBBFSFv2lbbfsf-bimini barge-VR2W-126404-2016-01-20T09,VEMCO,VR2W,126404,25.69792,-79.31699,2016-01-20T18:31:00Z,2016-06-22T22:55:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bimini barge,27.0,27.0
V2LBBFSF,OTN-Global,v2lbbfsf-bimini barge-VR2W-127568-2017-05-04T17,OTN-GlobalV2LBBFSFv2lbbfsf-bimini barge-VR2W-127568-2017-05-04T17,VEMCO,VR2W,127568,25.69792,-79.31699,2017-05-05T01:40:00Z,2017-11-09T19:58:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bimini barge,27.0,27.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole channel flag-VR2W-100286-2016-01-09T14,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole channel flag-VR2W-100286-2016-01-09T14,VEMCO,VR2W,100286,25.73464,-79.23384,2016-01-09T23:34:00Z,2016-06-03T22:06:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole channel flag,1.0,1.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole channel flag-VR2W-100286-2016-06-03T14,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole channel flag-VR2W-100286-2016-06-03T14,VEMCO,VR2W,100286,25.73464,-79.23384,2016-06-03T22:09:00Z,2016-10-02T18:16:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole channel flag,1.0,1.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole channel flag-VR2W-102307-2015-03-07T13,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole channel flag-VR2W-102307-2015-03-07T13,VEMCO,VR2W,102307,25.73464,-79.23384,2015-03-07T22:06:00Z,2015-07-07T23:57:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole channel flag,1.0,1.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole channel flag-VR2W-104667-2015-07-09T13,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole channel flag-VR2W-104667-2015-07-09T13,VEMCO,VR2W,104667,25.73464,-79.23384,2015-07-09T21:37:00Z,2016-01-09T23:12:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole channel flag,1.0,1.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole channel flag-VR2W-107073-2017-05-20T14,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole channel flag-VR2W-107073-2017-05-20T14,VEMCO,VR2W,107073,25.73464,-79.23384,2017-05-20T22:00:00Z,2017-09-05T23:22:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole channel flag,1.0,1.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole channel flag-VR2W-107073-2017-09-22T11,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole channel flag-VR2W-107073-2017-09-22T11,VEMCO,VR2W,107073,25.73464,-79.23384,2017-09-22T19:35:00Z,2017-11-05T23:33:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole channel flag,1.0,1.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole channel flag-VR2W-108266-2014-08-06T13,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole channel flag-VR2W-108266-2014-08-06T13,VEMCO,VR2W,108266,25.73464,-79.23384,2014-08-06T21:30:00Z,2015-03-07T22:05:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole channel flag,1.0,1.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole channel flag-VR2W-124079-2014-01-09T11,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole channel flag-VR2W-124079-2014-01-09T11,VEMCO,VR2W,124079,25.73464,-79.23384,2014-01-09T20:41:00Z,2014-04-29T23:08:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole channel flag,1.0,1.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole channel flag-VR2W-124082-2016-10-15T11,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole channel flag-VR2W-124082-2016-10-15T11,VEMCO,VR2W,124082,25.73464,-79.23384,2016-10-15T19:42:00Z,2017-05-05T00:31:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole channel flag,1.0,1.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole channel flag-VR2W-124082-2017-05-04T16,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole channel flag-VR2W-124082-2017-05-04T16,VEMCO,VR2W,124082,25.73464,-79.23384,2017-05-05T00:36:00Z,2017-05-20T22:00:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole channel flag,1.0,1.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole channel flag-VR2W-124097-2014-04-29T15,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole channel flag-VR2W-124097-2014-04-29T15,VEMCO,VR2W,124097,25.73464,-79.23384,2014-04-29T23:08:00Z,2014-07-18T16:50:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole channel flag,1.0,1.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole-VR2W-102609-2015-05-07T00,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole-VR2W-102609-2015-05-07T00,VEMCO,VR2W,102609,25.73044,-79.24995,2015-05-07T08:00:00Z,2015-07-08T00:22:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole,2.0,2.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole-VR2W-102609-2015-07-09T13,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole-VR2W-102609-2015-07-09T13,VEMCO,VR2W,102609,25.73044,-79.24995,2015-07-09T21:18:00Z,2016-01-09T22:45:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole,2.0,2.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole-VR2W-124082-2017-05-20T14,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole-VR2W-124082-2017-05-20T14,VEMCO,VR2W,124082,25.73044,-79.24995,2017-05-20T22:30:00Z,2017-09-05T23:35:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole,2.0,2.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole-VR2W-124082-2017-09-22T11,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole-VR2W-124082-2017-09-22T11,VEMCO,VR2W,124082,25.73044,-79.24995,2017-09-22T19:55:00Z,2017-11-05T23:16:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole,2.0,2.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole-VR2W-126405-2016-01-10T10,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole-VR2W-126405-2016-01-10T10,VEMCO,VR2W,126405,25.73044,-79.24995,2016-01-10T19:38:00Z,2016-06-03T22:41:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole,2.0,2.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole-VR2W-126405-2016-06-03T15,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole-VR2W-126405-2016-06-03T15,VEMCO,VR2W,126405,25.73044,-79.24995,2016-06-03T23:01:00Z,2016-10-02T18:11:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole,2.0,2.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole-VR2W-129290-2016-10-15T11,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole-VR2W-129290-2016-10-15T11,VEMCO,VR2W,129290,25.73044,-79.24995,2016-10-15T19:23:00Z,2017-05-05T00:49:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole,2.0,2.0
V2LBBFSF,OTN-Global,v2lbbfsf-bonefish hole-VR2W-129290-2017-05-04T16,OTN-GlobalV2LBBFSFv2lbbfsf-bonefish hole-VR2W-129290-2017-05-04T16,VEMCO,VR2W,129290,25.73044,-79.24995,2017-05-05T00:54:00Z,2017-05-20T22:26:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bonefish hole,2.0,2.0
V2LBBFSF,OTN-Global,v2lbbfsf-CAT-VR2W-102307-2017-02-14T11,OTN-GlobalV2LBBFSFv2lbbfsf-CAT-VR2W-102307-2017-02-14T11,VEMCO,VR2W,102307,25.54572,-79.2872,2017-02-14T20:30:00Z,2017-08-16T20:15:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_CAT,8.0,8.0
V2LBBFSF,OTN-Global,v2lbbfsf-Cat West-VR2W-104674-2017-02-14T11,OTN-GlobalV2LBBFSFv2lbbfsf-Cat West-VR2W-104674-2017-02-14T11,VEMCO,VR2W,104674,25.54587,-79.29751,2017-02-14T20:00:00Z,2017-08-16T19:54:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_Cat West,16.0,16.0
V2LBBFSF,OTN-Global,v2lbbfsf-Drug lake-VR2W-101117-2017-10-26T15,OTN-GlobalV2LBBFSFv2lbbfsf-Drug lake-VR2W-101117-2017-10-26T15,VEMCO,VR2W,101117,25.743743,-79.260114,2017-10-26T23:40:00Z,2017-10-31T00:23:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_Drug lake,1.0,1.0
V2LBBFSF,OTN-Global,v2lbbfsf-Drug lake-VR2W-101672-2017-10-05T00,OTN-GlobalV2LBBFSFv2lbbfsf-Drug lake-VR2W-101672-2017-10-05T00,VEMCO,VR2W,101672,25.743743,-79.260114,2017-10-05T08:00:00Z,2017-10-26T23:39:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_Drug lake,1.0,1.0
V2LBBFSF,OTN-Global,v2lbbfsf-Duck Pond-VR2W-102309-2017-05-05T16,OTN-GlobalV2LBBFSFv2lbbfsf-Duck Pond-VR2W-102309-2017-05-05T16,VEMCO,VR2W,102309,25.69541,-79.2916,2017-05-06T00:10:00Z,2017-11-03T00:51:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_Duck Pond,1.5,1.5
V2LBBFSF,OTN-Global,v2lbbfsf-Duck Pond-VR2W-129288-2016-10-12T10,OTN-GlobalV2LBBFSFv2lbbfsf-Duck Pond-VR2W-129288-2016-10-12T10,VEMCO,VR2W,129288,25.69541,-79.2916,2016-10-12T18:05:00Z,2017-05-04T16:31:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_Duck Pond,1.5,1.5
V2LBBFSF,OTN-Global,v2lbbfsf-Duck Pond-VR2W-129289-2016-05-09T16,OTN-GlobalV2LBBFSFv2lbbfsf-Duck Pond-VR2W-129289-2016-05-09T16,VEMCO,VR2W,129289,25.69541,-79.2916,2016-05-10T00:37:00Z,2016-06-02T18:54:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_Duck Pond,1.5,1.5
V2LBBFSF,OTN-Global,v2lbbfsf-Duck Pond-VR2W-129289-2016-06-02T10,OTN-GlobalV2LBBFSFv2lbbfsf-Duck Pond-VR2W-129289-2016-06-02T10,VEMCO,VR2W,129289,25.69541,-79.2916,2016-06-02T18:57:00Z,2016-10-02T17:55:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_Duck Pond,1.5,1.5
V2LBBFSF,OTN-Global,v2lbbfsf-East Round Rock-VR2W-126401-2017-05-05T16,OTN-GlobalV2LBBFSFv2lbbfsf-East Round Rock-VR2W-126401-2017-05-05T16,VEMCO,VR2W,126401,25.69331,-79.30022,2017-05-06T00:20:00Z,2017-11-03T01:01:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_East Round Rock,1.5,1.5
V2LBBFSF,OTN-Global,v2lbbfsf-East Round Rock-VR2W-129288-2016-05-09T16,OTN-GlobalV2LBBFSFv2lbbfsf-East Round Rock-VR2W-129288-2016-05-09T16,VEMCO,VR2W,129288,25.69331,-79.30022,2016-05-10T00:25:00Z,2016-06-02T18:37:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_East Round Rock,1.5,1.5
V2LBBFSF,OTN-Global,v2lbbfsf-East Round Rock-VR2W-129288-2016-06-02T10,OTN-GlobalV2LBBFSFv2lbbfsf-East Round Rock-VR2W-129288-2016-06-02T10,VEMCO,VR2W,129288,25.69331,-79.30022,2016-06-02T18:43:00Z,2016-10-02T20:25:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_East Round Rock,1.5,1.5
V2LBBFSF,OTN-Global,v2lbbfsf-East Round Rock-VR2W-129291-2016-10-12T11,OTN-GlobalV2LBBFSFv2lbbfsf-East Round Rock-VR2W-129291-2016-10-12T11,VEMCO,VR2W,129291,25.69331,-79.30022,2016-10-12T19:45:00Z,2017-05-04T16:22:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_East Round Rock,1.5,1.5
V2LBBFSF,OTN-Global,v2lbbfsf-east-VR2W-101671-2017-10-05T00,OTN-GlobalV2LBBFSFv2lbbfsf-east-VR2W-101671-2017-10-05T00,VEMCO,VR2W,101671,25.73086,-79.24273,2017-10-05T08:00:00Z,2017-10-26T22:24:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_east,0.5,0.5
V2LBBFSF,OTN-Global,v2lbbfsf-east-VR2W-126410-2017-10-26T14,OTN-GlobalV2LBBFSFv2lbbfsf-east-VR2W-126410-2017-10-26T14,VEMCO,VR2W,126410,25.73086,-79.24273,2017-10-26T22:25:00Z,2017-10-31T01:24:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_east,0.5,0.5
V2LBBFSF,OTN-Global,v2lbbfsf-east wells north east-VR2W-104668-2016-11-04T11,OTN-GlobalV2LBBFSFv2lbbfsf-east wells north east-VR2W-104668-2016-11-04T11,VEMCO,VR2W,104668,25.7923,-79.24265,2016-11-04T19:40:00Z,2017-05-27T19:31:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_east wells north east,4.0,4.0
V2LBBFSF,OTN-Global,v2lbbfsf-east wells north east-VR2W-104672-2015-07-19T17,OTN-GlobalV2LBBFSFv2lbbfsf-east wells north east-VR2W-104672-2015-07-19T17,VEMCO,VR2W,104672,25.7923,-79.24265,2015-07-20T01:08:00Z,2016-01-10T20:57:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_east wells north east,4.0,4.0
V2LBBFSF,OTN-Global,v2lbbfsf-east wells north east-VR2W-104673-2014-08-06T10,OTN-GlobalV2LBBFSFv2lbbfsf-east wells north east-VR2W-104673-2014-08-06T10,VEMCO,VR2W,104673,25.7923,-79.24265,2014-08-06T18:55:00Z,2015-02-04T09:00:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_east wells north east,4.0,4.0
V2LBBFSF,OTN-Global,v2lbbfsf-east wells north east-VR2W-104673-2016-01-10T11,OTN-GlobalV2LBBFSFv2lbbfsf-east wells north east-VR2W-104673-2016-01-10T11,VEMCO,VR2W,104673,25.7923,-79.24265,2016-01-10T20:57:00Z,2016-06-19T21:06:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_east wells north east,4.0,4.0
V2LBBFSF,OTN-Global,v2lbbfsf-east wells north east-VR2W-104673-2016-06-19T13,OTN-GlobalV2LBBFSFv2lbbfsf-east wells north east-VR2W-104673-2016-06-19T13,VEMCO,VR2W,104673,25.7923,-79.24265,2016-06-19T21:20:00Z,2016-11-04T19:40:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_east wells north east,4.0,4.0
V2LBBFSF,OTN-Global,v2lbbfsf-east wells north east-VR2W-109655-2014-01-13T00,OTN-GlobalV2LBBFSFv2lbbfsf-east wells north east-VR2W-109655-2014-01-13T00,VEMCO,VR2W,109655,25.7923,-79.24265,2014-01-13T09:00:00Z,2014-04-29T22:28:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_east wells north east,4.0,4.0
V2LBBFSF,OTN-Global,v2lbbfsf-east wells north east-VR2W-124086-2014-04-29T14,OTN-GlobalV2LBBFSFv2lbbfsf-east wells north east-VR2W-124086-2014-04-29T14,VEMCO,VR2W,124086,25.7923,-79.24265,2014-04-29T22:29:00Z,2014-08-06T18:54:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_east wells north east,4.0,4.0
V2LBBFSF,OTN-Global,v2lbbfsf-east wells north east-VR2W-124095-2015-02-04T16,OTN-GlobalV2LBBFSFv2lbbfsf-east wells north east-VR2W-124095-2015-02-04T16,VEMCO,VR2W,124095,25.7923,-79.24265,2015-02-05T01:00:00Z,2015-07-13T00:52:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_east wells north east,4.0,4.0
V2LBBFSF,OTN-Global,v2lbbfsf-east wells north east-VR2W-126406-2017-05-27T11,OTN-GlobalV2LBBFSFv2lbbfsf-east wells north east-VR2W-126406-2017-05-27T11,VEMCO,VR2W,126406,25.7923,-79.24265,2017-05-27T19:31:00Z,2017-11-06T22:56:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_east wells north east,4.0,4.0
V2LBBFSF,OTN-Global,v2lbbfsf-grate west-VR2W-106806-2014-03-20T00,OTN-GlobalV2LBBFSFv2lbbfsf-grate west-VR2W-106806-2014-03-20T00,VEMCO,VR2W,106806,25.70287,-79.31134,2014-03-20T08:00:00Z,2014-09-14T08:00:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_grate west,6.0,6.0
V2LBBFSF,OTN-Global,v2lbbfsf-grate west-VR2W-113072-2014-01-04T14,OTN-GlobalV2LBBFSFv2lbbfsf-grate west-VR2W-113072-2014-01-04T14,VEMCO,VR2W,113072,25.70287,-79.31134,2014-01-04T23:30:00Z,2014-03-20T08:00:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_grate west,6.0,6.0
V2LBBFSF,OTN-Global,v2lbbfsf-grate west-VR2W-113072-2015-03-10T16,OTN-GlobalV2LBBFSFv2lbbfsf-grate west-VR2W-113072-2015-03-10T16,VEMCO,VR2W,113072,25.70287,-79.31134,2015-03-11T00:30:00Z,2015-07-14T19:14:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_grate west,6.0,6.0
V2LBBFSF,OTN-Global,v2lbbfsf-grate west-VR2W-124081-2015-07-14T11,OTN-GlobalV2LBBFSFv2lbbfsf-grate west-VR2W-124081-2015-07-14T11,VEMCO,VR2W,124081,25.70287,-79.31134,2015-07-14T19:14:00Z,2016-01-09T22:45:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_grate west,6.0,6.0
V2LBBFSF,OTN-Global,v2lbbfsf-grate west-VR2W-124082-2014-09-14T00,OTN-GlobalV2LBBFSFv2lbbfsf-grate west-VR2W-124082-2014-09-14T00,VEMCO,VR2W,124082,25.70287,-79.31134,2014-09-14T08:00:00Z,2015-03-11T00:30:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_grate west,6.0,6.0
V2LBBFSF,OTN-Global,v2lbbfsf-grate west-VR2W-124097-2016-10-03T10,OTN-GlobalV2LBBFSFv2lbbfsf-grate west-VR2W-124097-2016-10-03T10,VEMCO,VR2W,124097,25.70287,-79.31134,2016-10-03T18:20:00Z,2017-05-09T17:00:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_grate west,6.0,6.0
V2LBBFSF,OTN-Global,v2lbbfsf-grate west-VR2W-124098-2016-01-09T13,OTN-GlobalV2LBBFSFv2lbbfsf-grate west-VR2W-124098-2016-01-09T13,VEMCO,VR2W,124098,25.70287,-79.31134,2016-01-09T22:45:00Z,2016-05-22T00:00:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_grate west,6.0,6.0
V2LBBFSF,OTN-Global,v2lbbfsf-grate west-VR2W-124098-2016-05-21T17,OTN-GlobalV2LBBFSFv2lbbfsf-grate west-VR2W-124098-2016-05-21T17,VEMCO,VR2W,124098,25.70287,-79.31134,2016-05-22T01:03:00Z,2016-10-03T18:20:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_grate west,6.0,6.0
V2LBBFSF,OTN-Global,v2lbbfsf-grate west-VR2W-127607-2017-05-09T09,OTN-GlobalV2LBBFSFv2lbbfsf-grate west-VR2W-127607-2017-05-09T09,VEMCO,VR2W,127607,25.70287,-79.31134,2017-05-09T17:00:00Z,2017-11-09T21:50:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_grate west,6.0,6.0
V2LBBFSF,OTN-Global,v2lbbfsf-Great Isaac's South East-VR2W-106806-2016-11-12T10,OTN-GlobalV2LBBFSFv2lbbfsf-Great Isaac's South East-VR2W-106806-2016-11-12T10,VEMCO,VR2W,106806,26.02694,-79.08398,2016-11-12T19:35:00Z,2017-06-27T21:50:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_Great Isaac's South East,4.0,4.0
V2LBBFSF,OTN-Global,v2lbbfsf-Great Isaac's South West-VR2W-126410-2016-11-12T11,OTN-GlobalV2LBBFSFv2lbbfsf-Great Isaac's South West-VR2W-126410-2016-11-12T11,VEMCO,VR2W,126410,26.02288,-79.09042,2016-11-12T20:15:00Z,2017-06-27T21:07:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_Great Isaac's South West,4.0,4.0
V2LBBFSF,OTN-Global,v2lbbfsf-Great Isacs NE-VR2W-126408-2017-01-19T10,OTN-GlobalV2LBBFSFv2lbbfsf-Great Isacs NE-VR2W-126408-2017-01-19T10,VEMCO,VR2W,126408,26.03497,-79.08408,2017-01-19T19:47:00Z,2017-06-27T18:48:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_Great Isacs NE,15.0,15.0
V2LBBFSF,OTN-Global,v2lbbfsf-Great Isacs NW-VR2W-124081-2017-01-19T10,OTN-GlobalV2LBBFSFv2lbbfsf-Great Isacs NW-VR2W-124081-2017-01-19T10,VEMCO,VR2W,124081,26.0313,-79.09427,2017-01-19T19:21:00Z,2017-06-27T18:15:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_Great Isacs NW,15.0,15.0
V2LBBFSF,OTN-Global,v2lbbfsf-GUN-VR2W-126412-2017-02-14T12,OTN-GlobalV2LBBFSFv2lbbfsf-GUN-VR2W-126412-2017-02-14T12,VEMCO,VR2W,126412,25.57718,-79.30363,2017-02-14T21:15:00Z,2017-08-16T21:15:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_GUN,10.0,10.0
V2LBBFSF,OTN-Global,v2lbbfsf-GUN WEST-VR2W-126404-2017-02-14T12,OTN-GlobalV2LBBFSFv2lbbfsf-GUN WEST-VR2W-126404-2017-02-14T12,VEMCO,VR2W,126404,25.57494,-79.31396,2017-02-14T21:40:00Z,2017-08-16T19:01:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_GUN WEST,28.7,28.7
V2LBBFSF,OTN-Global,v2lbbfsf-hesperus-VR2W-102608-2015-09-25T10,OTN-GlobalV2LBBFSFv2lbbfsf-hesperus-VR2W-102608-2015-09-25T10,VEMCO,VR2W,102608,25.80426,-79.11283,2015-09-25T18:30:00Z,2016-02-27T21:08:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_hesperus,4.0,4.0
V2LBBFSF,OTN-Global,v2lbbfsf-hesperus-VR2W-125905-2016-02-27T12,OTN-GlobalV2LBBFSFv2lbbfsf-hesperus-VR2W-125905-2016-02-27T12,VEMCO,VR2W,125905,25.80426,-79.11283,2016-02-27T21:08:00Z,2016-06-19T17:20:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_hesperus,4.0,4.0
V2LBBFSF,OTN-Global,v2lbbfsf-hesperus-VR2W-125905-2016-06-19T09,OTN-GlobalV2LBBFSFv2lbbfsf-hesperus-VR2W-125905-2016-06-19T09,VEMCO,VR2W,125905,25.80426,-79.11283,2016-06-19T17:39:00Z,2016-09-23T19:20:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_hesperus,4.0,4.0
V2LBBFSF,OTN-Global,v2lbbfsf-hesperus-VR2W-125905-2016-09-23T11,OTN-GlobalV2LBBFSFv2lbbfsf-hesperus-VR2W-125905-2016-09-23T11,VEMCO,VR2W,125905,25.80426,-79.11283,2016-09-23T19:20:00Z,2017-08-12T16:52:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_hesperus,4.0,4.0
V2LBBFSF,OTN-Global,v2lbbfsf-lagoon-VR2W-101336-2017-10-05T00,OTN-GlobalV2LBBFSFv2lbbfsf-lagoon-VR2W-101336-2017-10-05T00,VEMCO,VR2W,101336,25.724844,-79.252768,2017-10-05T08:00:00Z,2017-10-26T22:44:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_lagoon,1.0,1.0
V2LBBFSF,OTN-Global,v2lbbfsf-lagoon-VR2W-126404-2017-10-26T14,OTN-GlobalV2LBBFSFv2lbbfsf-lagoon-VR2W-126404-2017-10-26T14,VEMCO,VR2W,126404,25.724844,-79.252768,2017-10-26T22:44:00Z,2017-10-31T01:40:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_lagoon,1.0,1.0
V2LBBFSF,OTN-Global,v2lbbfsf-longline a east-VR2W-113071-2016-11-06T11,OTN-GlobalV2LBBFSFv2lbbfsf-longline a east-VR2W-113071-2016-11-06T11,VEMCO,VR2W,113071,25.70588,-79.21245,2016-11-06T20:16:00Z,2017-05-23T19:25:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_longline a east,1.5,1.5
